Date,SPX,USO,SLV,EUR/USD,RSI,ROC,Moving Average,MFI,GLD
6/24/2014,1949.97998,39.09,20.08,1.360581,68.95,6.03,123.78,84.12,126.980003
6/25/2014,1959.530029,39.290001,20.190001,1.362899,68.99,5.25,123.77,84.59,126.989998
6/26/2014,1957.219971,38.970001,20.24,1.361304,66.89,5.07,123.79,83.72,126.730003
6/30/2014,1960.22998,38.880001,20.25,1.369357,71.58,5.48,123.88,86.17,128.039993
07/01/2014,1973.319946,38.860001,20.209999,1.368083,68.73,5.18,123.95,86.75,127.699997
07/02/2014,1974.619995,38.400002,20.299999,1.3653,68.73,4.13,124.03,86.59,127.699997
07/03/2014,1985.439941,38.25,20.290001,1.361007,64.02,3.42,124.09,82.36,127.160004
07/07/2014,1977.650024,38.169998,20.17,1.360618,62.82,3.76,124.14,83.1,127.019997
07/08/2014,1963.709961,38.18,20.209999,1.361711,63.08,3.92,124.18,86.84,127.07
07/09/2014,1972.829956,37.689999,20.27,1.364294,67,4.21,124.24,87.28,127.839996
07/10/2014,1964.680054,37.900002,20.52,1.360507,70.11,1.26,124.31,85.02,128.539993
7/14/2014,1977.099976,37.32,20.1,1.362175,48.66,-0.89,124.44,69.58,125.720001
7/15/2014,1973.280029,36.880001,19.879999,1.357202,42.98,-1.93,124.43,60.89,124.529999
7/16/2014,1981.569946,37.310001,19.91,1.352997,45.51,-1.59,124.4,59.87,124.970001
7/17/2014,1958.119995,37.830002,20.290001,1.351881,55.72,0.28,124.43,67.13,127.089996
7/21/2014,1973.630005,38.099998,20.1,1.352704,52,-1.33,124.51,56.08,126.339996
7/22/2014,1983.530029,37.950001,20.1,1.346801,49.08,-1.53,124.54,49.78,125.739998
7/23/2014,1987.01001,38.16,20.08,1.346294,48.49,-1.63,124.55,44.82,125.620003
7/24/2014,1987.97998,37.82,19.58,1.346475,42.68,-2.21,124.55,43.34,124.349998
7/28/2014,1978.910034,37.639999,19.809999,1.343905,49.02,-1.17,124.57,47.17,125.580002
7/29/2014,1969.949951,37.389999,19.780001,1.341112,47.21,-2.07,124.58,39.19,125.199997
7/30/2014,1970.069946,36.919998,19.780001,1.339603,45.45,-2.89,124.58,32.11,124.830002
7/31/2014,1930.670044,36.32,19.58,1.338993,39.31,-4.19,124.56,30.25,123.389999
08/04/2014,1938.98999,36.48,19.4,1.34221,43.16,-0.43,124.54,42.01,123.989998
08/05/2014,1920.209961,36.16,19.049999,1.337238,42.64,-0.88,124.53,35.36,123.870003
08/06/2014,1920.23999,35.950001,19.23,1.338294,52.05,-1.12,124.61,33.72,125.669998
08/07/2014,1909.569946,36.16,19.17,1.335827,54.34,0.04,124.71,41.87,126.18
08/11/2014,1936.920044,36.220001,19.23,1.338491,53.06,0.17,124.92,43.82,125.959999
08/12/2014,1933.75,35.990002,19.17,1.336612,53.22,0.29,125.05,48.21,125.989998
8/13/2014,1946.719971,36.02,19.040001,1.336791,54.39,1.49,125.17,50.49,126.199997
8/14/2014,1955.180054,35.110001,19.1,1.336398,55.03,0.41,125.3,49.15,126.309998
8/18/2014,1971.73999,35.060001,18.870001,1.336112,46.27,-0.19,125.49,40.66,124.959999
8/19/2014,1981.599976,34.709999,18.700001,1.332197,44.61,-0.12,125.57,40.98,124.68
8/20/2014,1986.51001,34.860001,18.719999,1.326049,41.95,0.67,125.62,43.53,124.220001
8/21/2014,1992.369995,35.09,18.690001,1.327933,35.33,-1.21,125.65,34.87,122.879997
8/25/2014,1997.920044,34.869999,18.6,1.318896,35.67,-0.91,125.66,42.69,122.739998
8/26/2014,2000.02002,35.040001,18.629999,1.31702,40.51,-1.85,125.68,38.57,123.349998
8/27/2014,2000.119995,35.029999,18.66,1.319087,40.35,-2.27,125.7,30.94,123.32
8/28/2014,1996.73999,35.32,18.74,1.318496,45.63,-1.74,125.73,28.45,124
09/02/2014,2002.280029,34.790001,18.41,1.313198,33.73,-3.44,125.57,20.13,121.650002
09/03/2014,2000.719971,35.549999,18.43,1.315097,37.48,-3.21,125.47,24.77,122.150002
09/04/2014,1997.650024,35.299999,18.32,1.293276,34.65,-3.82,125.39,19.27,121.480003
09/08/2014,2001.540039,34.700001,18.26,1.289108,33.5,-3.39,125.15,26.07,120.730003
09/09/2014,1988.439941,34.619999,18.309999,1.294197,34.54,-3.06,125.03,25.69,120.870003
09/10/2014,1995.689941,34.259998,18.24,1.291706,32.19,-3.19,124.87,24.87,120.260002
09/11/2014,1997.449951,34.689999,17.959999,1.292357,29.39,-2.78,124.71,25.07,119.470001
9/15/2014,1984.130005,34.560001,17.92,1.293979,28.14,-3.34,124.35,24.03,118.639999
9/16/2014,1998.97998,35.25,17.950001,1.295908,29.72,-3.66,124.19,26.33,118.830002
9/17/2014,2001.569946,35.009998,17.77,1.285,25.61,-4.69,124,24.67,117.540001
9/18/2014,2011.359985,34.619999,17.77,1.292006,27.61,-5.02,123.8,20.35,117.779999
9/22/2014,1994.290039,34.189999,17.08,1.285149,24.77,-3.95,123.33,19.48,116.849998
9/23/2014,1982.77002,34.439999,17.07,1.285397,31.26,-3.72,123.17,20.42,117.599998
9/24/2014,1998.300049,35,16.99,1.277808,29.27,-3.65,123.02,20.86,117.050003
9/25/2014,1965.98999,34.830002,16.83,1.275705,32.15,-3.83,122.87,16.35,117.389999
9/29/2014,1977.800049,35.52,16.780001,1.269084,30.71,-3.18,122.48,21.73,117.029999
9/30/2014,1972.290039,34.41,16.35,1.262834,27.49,-3.37,122.28,21.07,116.209999
10/01/2014,1946.160034,34.150002,16.48,1.262419,32.68,-2.26,122.1,28.59,116.769997
10/02/2014,1946.170044,34.369999,16.41,1.267058,32.55,-1.39,121.92,29.17,116.739998
10/06/2014,1964.819946,34.040001,16.6,1.264606,35.79,-2.36,121.53,23.19,116.029999
10/07/2014,1935.099976,33.439999,16.48,1.266801,38.07,-1,121.35,29.32,116.360001
10/08/2014,1968.890015,33,16.68,1.274307,45.11,-0.26,121.19,38.21,117.470001
10/09/2014,1928.209961,32.110001,16.620001,1.268907,46.12,0.47,121.05,46.64,117.639999
10/13/2014,1874.73999,31.99,16.73,1.272394,51.48,0.78,120.82,48.49,118.519997
10/14/2014,1877.699951,30.85,16.68,1.263903,51.89,1.32,120.71,54.09,118.589996
10/15/2014,1862.48999,30.67,16.709999,1.282166,54.24,1.36,120.61,62.83,118.989998
10/16/2014,1862.76001,31.1,16.67,1.280442,55.59,1.85,120.48,61.27,119.220001
10/20/2014,1904.01001,31.139999,16.73,1.279525,58.69,3.09,120.21,62.11,119.800003
10/21/2014,1941.280029,31.299999,16.809999,1.271472,59.91,2.78,120.09,61.19,120.019997
10/22/2014,1927.109985,30.549999,16.459999,1.264143,54.54,2.23,119.96,62.85,119.339996
10/23/2014,1950.819946,31.059999,16.5,1.265406,48.85,3.41,119.81,66.13,118.519997
10/27/2014,1961.630005,30.639999,16.42,1.267668,45.82,1.46,119.5,55.83,118.059998
10/28/2014,1985.050049,30.82,16.49,1.270148,46.14,0.54,119.36,51.43,118.099998
10/29/2014,1982.300049,31.23,16.379999,1.273837,36.34,-1.05,119.2,41.75,116.410004
10/30/2014,1994.650024,30.76,15.82,1.26328,31.19,-2.04,119.02,40.11,115.190002
10/31/2014,2018.050049,30.629999,15.5,1.261336,23.69,-4.94,118.81,28.73,112.660004
11/03/2014,2017.810059,29.76,15.48,1.250313,22.52,-5.43,118.59,22.66,112.150002
11/04/2014,2012.099976,29.299999,15.36,1.249594,23.08,-5.69,118.38,19.61,112.220001
11/05/2014,2023.569946,29.950001,14.66,1.255256,18.14,-7.91,118.11,18.35,109.790001
11/06/2014,2031.209961,29.6,14.82,1.248003,18.84,-7.66,117.84,18.66,109.879997
11/07/2014,2031.920044,29.76,15.1,1.238007,38.17,-5.7,117.62,24.66,112.970001
11/10/2014,2038.26001,29.34,14.92,1.246137,31.59,-7.97,117.35,19.31,110.459999
11/11/2014,2039.680054,29.42,15.11,1.242993,38.75,-6.12,117.16,26.16,112.040001
11/12/2014,2038.25,29.139999,15.03,1.247583,37.31,-5.92,116.95,26.55,111.5
11/13/2014,2039.329956,28.290001,14.97,1.242993,38.09,-5.64,116.75,30.65,111.669998
11/14/2014,2039.819946,28.83,15.63,1.247598,49.27,-3.04,116.6,39.33,114.470001
11/17/2014,2041.319946,28.68,15.5,1.251846,47.87,-3.43,116.46,40.34,114.050003
11/18/2014,2051.800049,28.200001,15.55,1.244896,51.41,-1.17,116.35,45.81,115.050003
11/19/2014,2048.719971,28.25,15.48,1.253337,46.73,-1.31,116.22,44.33,113.68
11/20/2014,2052.75,28.73,15.6,1.254076,50.87,1.95,116.12,54.17,114.860001
11/21/2014,2063.5,29.1,15.79,1.254501,52.65,2.89,116.06,59.97,115.389999
11/24/2014,2069.409912,28.74,15.78,1.237501,51.59,2.58,115.99,55.14,115.110001
11/25/2014,2067.030029,28.030001,15.98,1.243317,52.59,5.09,115.92,65.68,115.379997
11/26/2014,2072.830078,27.9,15.87,1.248065,51.65,4.81,115.88,67.94,115.160004
11/28/2014,2067.560059,25.58,14.83,1.246199,40.85,-0.76,115.76,58.29,112.110001
12/01/2014,2053.439941,26.32,15.78,1.243828,55.53,5.54,115.75,68.71,116.580002
12/02/2014,2066.550049,25.58,15.75,1.247007,51.13,2.77,115.72,62.17,115.139999
12/03/2014,2074.330078,25.58,15.73,1.23885,54.35,4.33,115.69,67.08,116.330002
12/04/2014,2071.919922,25.34,15.77,1.231664,52.93,3.77,115.67,63.33,115.879997
12/05/2014,2075.370117,24.959999,15.61,1.238666,48.53,-0.03,115.61,54.15,114.43
12/08/2014,2060.310059,23.91,15.71,1.229407,52.49,1.52,115.59,54.09,115.779999
12/09/2014,2059.820068,24.200001,16.32,1.231512,58.61,2.73,115.61,56.36,118.190002
12/10/2014,2026.140015,23.280001,16.370001,1.239495,57.85,3.76,115.64,65.25,117.959999
12/11/2014,2035.329956,22.68,16.33,1.247396,56.9,2.46,115.66,59.64,117.690002
12/12/2014,2002.329956,21.93,16.299999,1.239495,55.89,1.75,115.68,53.8,117.410004
12/15/2014,1989.630005,21.059999,15.47,1.246354,46.3,-0.63,115.67,51.57,114.389999
12/16/2014,1972.73999,21.299999,15.08,1.244354,48.08,-0.37,115.65,42.35,114.949997
12/17/2014,2012.890015,21.34,15.1,1.251204,46.08,-0.77,115.61,39.99,114.269997
12/18/2014,2061.22998,20.74,15.25,1.233898,49.03,2.71,115.56,46.86,115.150002
12/19/2014,2070.649902,21.959999,15.39,1.229045,47.82,-1.55,115.5,35.09,114.769997
12/22/2014,2078.540039,20.92,14.99,1.222599,41.36,-2.25,115.4,34.71,112.550003
12/23/2014,2082.169922,21.559999,15.04,1.222374,42.08,-3.09,115.29,27.74,112.739998
12/24/2014,2081.879883,21.049999,15.09,1.217493,42.2,-2.68,115.17,28.41,112.769997
12/26/2014,2088.77002,20.780001,15.35,1.221001,49.92,0.35,115.09,33.52,114.830002
12/29/2014,2090.570068,20.299999,15.11,1.216945,46.18,-1.82,114.98,25.35,113.669998
12/30/2014,2080.350098,20.290001,15.58,1.215347,51.36,-2.53,114.9,23.15,115.199997
12/31/2014,2058.899902,20.360001,15.06,1.216205,46.28,-3.71,114.78,17.8,113.580002
01/02/2015,2058.199951,19.889999,15.11,1.208941,47.99,-3.07,114.66,17.49,114.080002
01/05/2015,2020.579956,18.790001,15.5,1.194643,53.48,-1.37,114.59,25.04,115.800003
01/06/2015,2002.609985,18.049999,15.83,1.193902,57.21,2.39,114.56,35.45,117.120003
01/07/2015,2025.900024,18.370001,15.85,1.187536,54.74,1.29,114.52,36.39,116.43
01/08/2015,2062.139893,18.549999,15.64,1.1836,52.99,1.46,114.48,37.1,115.940002
01/09/2015,2044.810059,18.280001,15.77,1.179607,56.98,1.83,114.46,38.86,117.260002
01/12/2015,2028.26001,17.41,15.87,1.18707,60.53,3.3,114.5,45.52,118.559998
1/13/2015,2023.030029,17.620001,16.290001,1.183152,58.92,4.98,114.56,52.75,118.160004
1/14/2015,2011.27002,18.27,16.129999,1.177829,58.12,4.64,114.67,52.59,117.970001
1/15/2015,1992.670044,17.450001,16.15,1.178592,65.85,7.24,114.85,60.35,120.940002
1/16/2015,2019.420044,18.33,16.950001,1.163738,69.12,6.7,115.05,63.76,122.519997
1/20/2015,2022.550049,17.48,17.18,1.159797,72.16,9.26,115.34,73.89,124.199997
1/21/2015,2032.119995,17.77,17.370001,1.154694,72.22,7.84,115.63,74.62,124.230003
1/22/2015,2063.149902,17.41,17.610001,1.161535,73.98,10.26,115.87,80.45,125.230003
1/23/2015,2051.820068,17,17.51,1.134675,69.24,8.9,116.15,80.6,124.230003
1/26/2015,2057.090088,16.870001,17.129999,1.112545,63.77,6.21,116.37,75.48,122.989998
1/27/2015,2029.550049,17.209999,17.33,1.124771,66.97,6.22,116.63,75.3,124.400002
1/28/2015,2002.160034,16.559999,17.23,1.136738,62.82,6,116.86,73.98,123.419998
1/29/2015,2021.25,16.68,16.24,1.128146,53.2,4.16,116.99,71.29,120.760002
1/30/2015,1994.98999,17.82,16.540001,1.133556,59.89,5.28,117.17,72.63,123.449997
02/02/2015,2020.849976,18.620001,16.469999,1.130902,56.56,3.26,117.32,66.89,122.419998
02/03/2015,2050.030029,19.620001,16.549999,1.134173,52.38,2.45,117.47,61.65,121.050003
02/04/2015,2041.51001,18.280001,16.629999,1.145738,53.8,3.06,117.6,66.11,121.580002
02/05/2015,2062.52002,19.030001,16.58,1.131875,54.38,0.7,117.73,58.59,121.790001
02/06/2015,2055.469971,19.469999,16.030001,1.147197,45.2,-3.17,117.8,48.75,118.639999
02/09/2015,2046.73999,19.77,16.32,1.131439,46.83,-4.05,117.88,44.68,119.169998
02/10/2015,2068.590088,18.940001,16.190001,1.132695,44.93,-4.64,117.94,38,118.470001
02/11/2015,2068.530029,18.51,16.08,1.132195,41.32,-6.52,118.04,30.09,117.07
02/12/2015,2088.47998,19.18,16.15,1.131196,42.29,-5.55,118.06,30.68,117.339996
2/13/2015,2096.98999,19.620001,16.540001,1.140394,44.6,-4.07,118.11,35.05,117.980003
2/17/2015,2100.340088,19.790001,15.83,1.133401,39.36,-6.74,118.11,26.95,116.010002
2/18/2015,2099.679932,19.26,15.75,1.140472,40.62,-5.74,118.12,27.11,116.339996
2/19/2015,2097.449951,19.1,15.7,1.140004,39.55,-3.99,118.15,34.75,115.940002
2/20/2015,2110.300049,18.65,15.54,1.136674,37.78,-6.62,118.14,22.16,115.279999
2/23/2015,2109.659912,18.110001,15.63,1.138148,38.45,-5.71,118.08,23.24,115.43
2/24/2015,2115.47998,18.040001,15.56,1.133299,37.95,-4.78,118.03,23.51,115.260002
2/25/2015,2113.860107,18.65,15.83,1.133903,40.13,-4.84,117.99,22.99,115.699997
2/26/2015,2110.73999,18.030001,15.84,1.136364,41.98,-4.7,117.96,28.35,116.07
2/27/2015,2104.5,18.1,15.87,1.120536,42.44,-2.09,118,40.06,116.160004
03/02/2015,2117.389893,18.32,15.66,1.116196,40.57,-2.93,118.01,32.6,115.68
03/03/2015,2107.780029,18.49,15.58,1.117905,39.75,-2.53,118.04,32.39,115.470001
03/04/2015,2098.530029,19.01,15.49,1.118218,38.31,-1.67,118.04,33.21,115.110001
03/05/2015,2101.040039,18.709999,15.53,1.108205,37.86,-1.99,118.04,39.45,115
03/06/2015,2071.26001,18.24,15.19,1.103205,27.82,-5.19,118.03,32.1,111.860001
03/09/2015,2079.429932,18.35,15.1,1.084599,28.53,-3.48,118.01,32.76,111.970001
03/10/2015,2044.160034,17.91,15.02,1.083341,27.09,-4.23,117.98,33.34,111.419998
03/11/2015,2040.23999,17.77,14.84,1.07087,25.4,-4.48,117.9,26.09,110.75
03/12/2015,2065.949951,17.440001,14.92,1.054875,25.32,-3.96,117.84,33.34,110.720001
3/13/2015,2053.399902,16.799999,14.9,1.062631,26.59,-3.94,117.76,38.45,110.879997
3/16/2015,2081.189941,16.35,14.99,1.048163,26.38,-3.86,117.7,40.49,110.809998
3/17/2015,2074.280029,15.96,14.9,1.057295,24.58,-4.75,117.62,33.11,110.209999
3/18/2015,2099.5,16.76,15.36,1.059805,40.32,-3.19,117.56,38.72,112.370003
3/19/2015,2089.27002,16.08,15.44,1.084999,39.99,-3.33,117.46,37.42,112.290001
3/20/2015,2108.100098,16.43,16,1.066894,47.46,-1.82,117.4,45.92,113.57
3/23/2015,2104.419922,16.780001,16.299999,1.082661,51.15,-1.02,117.37,50.72,114.290001
3/24/2015,2091.5,16.790001,16.280001,1.094499,52.54,-0.47,117.31,54.96,114.57
3/25/2015,2061.050049,17.360001,16.24,1.090203,53.36,-0.23,117.24,53.5,114.730003
3/26/2015,2056.149902,18.209999,16.299999,1.096047,57.1,3.24,117.18,63.62,115.480003
3/27/2015,2061.02002,17.139999,16.219999,1.088637,54.47,2.76,117.13,63.99,115.059998
3/30/2015,2086.23999,17.23,15.98,1.083025,47.16,2.09,116.98,65.97,113.75
3/31/2015,2067.889893,16.84,15.93,1.073814,46.7,2.63,116.81,73.18,113.660004
04/01/2015,2059.689941,17.58,16.23,1.076994,56.6,4.41,116.63,73.5,115.599998
04/02/2015,2066.959961,17.559999,16.02,1.087075,54.79,3.97,116.45,68.39,115.279999
04/06/2015,2080.620117,18.43,16.27,1.093482,60.74,5.31,116.28,73.36,116.690002
04/07/2015,2076.330078,19.059999,16.15,1.082415,57.39,5.35,116.12,79.27,116.110001
04/08/2015,2081.899902,18.07,15.81,1.078528,53.87,2.76,115.97,69.2,115.470001
04/09/2015,2091.179932,18.030001,15.51,1.066906,49.75,2.12,115.78,61.45,114.669998
4/13/2015,2092.429932,18.5,15.6,1.057295,51.5,0.74,115.51,53.24,115.139999
4/14/2015,2095.840088,18.82,15.51,1.064713,48.22,-0.11,115.33,47.97,114.440002
4/15/2015,2106.629883,19.709999,15.63,1.06768,52.8,0.61,48.49,115.19,115.43
4/16/2015,2104.98999,19.940001,15.57,1.075558,50.84,-0.39,115.07,41.36,115.029999
4/20/2015,2100.399902,19.889999,15.29,1.074749,49.09,0.85,114.81,48.55,114.720001
4/21/2015,2097.290039,19.450001,15.32,1.074172,52.26,1.51,114.75,47.65,115.379997
4/22/2015,2107.959961,19.360001,15.11,1.072582,45.15,-1.53,114.64,36.11,113.830002
4/23/2015,2112.929932,19.76,15.21,1.081502,49.14,-0.54,114.57,42.52,114.660004
4/27/2015,2108.919922,19.52,15.66,1.087796,52.26,-0.67,114.44,40.77,115.330002
4/28/2015,2114.76001,19.6,15.87,1.096912,55.76,0.74,114.41,51.72,116.330002
4/29/2015,2106.850098,20.120001,15.81,1.111432,52.37,0.73,114.4,49.79,115.510002
4/30/2015,2085.51001,20.51,15.43,1.121466,45.04,-2.16,114.34,40.67,113.470001
05/04/2015,2114.48999,20.280001,15.7,1.114914,47.89,-0.3,114.26,43.13,114.099998
05/05/2015,2089.459961,20.76,15.81,1.118631,49.15,-0.87,114.24,43.27,114.419998
05/06/2015,2080.149902,20.82,15.77,1.134147,48.91,-0.58,114.23,43.19,114.360001
05/07/2015,2088,20.200001,15.6,1.124695,45.21,-1.89,114.18,37.73,113.419998
05/11/2015,2105.330078,20.379999,15.57,1.114442,45.9,-1.6,114.08,43.02,113.529999
05/12/2015,2099.120117,20.74,15.81,1.122146,50.35,0.59,114.06,48.22,114.5
5/13/2015,2098.47998,20.610001,16.35,1.135048,58.17,1.65,114.08,53.06,116.550003
5/14/2015,2121.100098,20.530001,16.65,1.140498,60.24,3.65,114.12,60.83,117.18
5/18/2015,2129.199951,20.440001,16.889999,1.132618,61.39,1.91,54.35,114.17,117.519997
5/19/2015,2127.830078,19.629999,16.379999,1.114666,53.08,0.33,114.37,54.12,115.889999
5/20/2015,2125.850098,19.84,16.370001,1.110075,53.86,2.3,114.46,57.48,116.080002
5/21/2015,2130.820068,20.5,16.389999,1.111185,51.96,2.31,114.56,61.37,115.690002
5/26/2015,2104.199951,19.690001,16.02,1.088886,51.5,1.31,114.66,57.85,113.910004
5/27/2015,2123.47998,19.48,15.96,1.090001,43.7,-0.41,114.78,51.53,113.889999
5/28/2015,2120.790039,19.559999,15.97,1.096035,44.44,0.53,114.85,51.66,114.019997
06/01/2015,2111.72998,20.360001,16,1.092299,44.4,0.41,114.92,54.92,114
06/02/2015,2109.600098,20.68,16.07,1.115001,47.4,-0.03,114.94,49.85,114.459999
06/03/2015,2114.070068,20.17,15.83,1.125784,42.95,-2.5,114.93,36.89,113.639999
06/04/2015,2095.840088,19.66,15.48,1.120787,39.1,-3.7,114.89,26.63,112.839996
06/08/2015,2079.280029,19.709999,15.32,1.128095,38.9,-4.21,114.79,23.71,112.57
06/09/2015,2080.149902,20.209999,15.29,1.129905,40.76,-2.65,114.74,30.11,112.82
06/10/2015,2105.199951,20.639999,15.32,1.131196,47.39,-1.98,114.74,38.49,113.779999
06/11/2015,2108.860107,20.49,15.33,1.124063,44.49,-2.1,114.73,37.37,113.260002
6/15/2015,2084.429932,20.15,15.4,1.127701,47.86,-0.16,114.65,49.65,113.730003
6/16/2015,2096.290039,20.26,15.32,1.124202,45.32,-0.5,114.59,48.64,113.32
6/17/2015,2100.439941,20.209999,15.45,1.136997,49.09,-0.15,114.54,57.46,113.849998
6/18/2015,2121.23999,20.360001,15.46,1.137074,57.79,1.07,114.54,60.28,115.32
6/22/2015,2122.850098,20.16,15.49,1.134906,47.19,-0.72,114.5,49.96,113.639999
6/23/2015,2124.199951,20.469999,15.14,1.117219,43.34,-0.66,114.46,50.24,112.889999
6/24/2015,2108.580078,20.200001,15.19,1.120699,41.86,-0.22,114.42,52.19,112.589996
6/25/2015,2102.310059,19.98,15.17,1.120298,41.11,0.18,114.36,54.32,112.440002
6/29/2015,2057.639893,19.51,15.03,1.122297,45.79,0.22,114.26,50.27,113.07
6/30/2015,2063.110107,19.879999,15.03,1.113499,41.76,-1.24,114.21,40.75,112.370003
07/01/2015,2077.419922,19.1,14.9,1.103363,49.67,-1.13,114.14,40.79,111.980003
07/02/2015,2076.780029,18.93,14.95,1.108697,38.5,-1.3,114.1,36.09,111.760002
07/06/2015,2068.76001,17.73,14.99,1.104899,41.06,-1.47,114.05,35.31,112.059998
07/07/2015,2081.340088,17.76,14.43,1.100994,34.38,-2.26,114.01,33.02,110.760002
07/08/2015,2046.680054,17.379999,14.46,1.107101,37.17,-2.42,113.92,32.23,111.089996
07/09/2015,2051.310059,17.709999,14.76,1.106305,39.44,-3.43,113.82,27.89,111.360001
7/13/2015,2099.600098,17.51,14.81,1.099046,37.69,-2.33,113.69,29.04,110.989998
7/14/2015,2108.949951,17.719999,14.7,1.1008,36.3,-1.9,113.64,29.93,110.739998
7/15/2015,2107.399902,17.23,14.43,1.094355,33.25,-2.16,113.57,27.36,110.160004
7/16/2015,2124.290039,17.049999,14.35,1.088601,31.3,-2.38,113.47,26.76,109.760002
7/20/2015,2128.280029,16.690001,14.05,1.083541,18.65,-6.52,113.2,14.86,105.699997
7/21/2015,2119.209961,16.91,14.14,1.093996,18,-6.23,113.03,14.55,105.370003
7/22/2015,2114.149902,16.34,14.14,1.092705,16.91,-6.41,112.86,14.04,104.800003
7/23/2015,2102.149902,16.139999,14,1.098901,16.04,-6.65,112.65,13.82,104.330002
7/27/2015,2067.639893,15.65,13.92,1.109004,23.71,-5.33,112.18,28.37,104.860001
7/28/2015,2093.25,15.85,14.02,1.106599,25.05,-5.47,111.93,23.17,105.019997
7/29/2015,2108.570068,16.24,14.15,1.098406,26.44,-5.56,111.69,24.23,105.169998
7/30/2015,2108.629883,16.1,14.09,1.093924,23.69,-6.48,111.45,23.65,104.269997
08/03/2015,2098.040039,15.1,13.87,1.095602,26.73,-6,111,28.62,104.099998
08/04/2015,2093.320068,15.22,13.92,1.088898,28.54,-5.31,110.77,33.07,104.309998
08/05/2015,2099.840088,15.03,13.95,1.09031,27.23,-5.31,110.57,33.03,103.93
08/06/2015,2083.560059,14.87,13.99,1.092705,31.35,-3.92,110.38,40.5,104.389999
08/10/2015,2104.179932,14.89,14.54,1.101698,42.17,0.33,110.03,59.94,105.720001
08/11/2015,2084.070068,14.48,14.64,1.104204,45.95,1.39,109.87,67.98,106.260002
08/12/2015,2086.050049,14.44,14.82,1.116096,54.74,3.28,109.74,76.26,107.75
8/13/2015,2083.389893,14.09,14.71,1.116096,49.55,1.43,109.6,68.24,106.860001
8/17/2015,2102.439941,13.89,14.63,1.1078,51.18,2.01,109.38,72.86,107.129997
8/18/2015,2096.919922,14.05,14.21,1.103083,51.05,1.84,109.27,66.5,107.110001
8/19/2015,2079.610107,13.43,14.57,1.111803,59.16,4.1,109.19,75.89,108.550003
8/20/2015,2035.72998,13.37,14.78,1.123697,66.9,5.25,109.12,77.86,110.440002
8/24/2015,1893.209961,12.5,14.13,1.158306,64.98,5.96,109.02,68.63,110.529999
8/25/2015,1867.609985,12.73,13.99,1.155095,56.5,5.03,108.93,65.33,109.160004
8/26/2015,1940.51001,12.77,13.56,1.134005,49.01,3.14,108.82,58.1,107.669998
8/27/2015,1987.660034,13.95,13.8,1.124796,49.3,2.94,108.7,59.43,107.730003
8/31/2015,1972.180054,15.89,13.99,1.122586,54.44,2.41,108.44,56.5,108.82
09/01/2015,1913.849976,14.81,13.94,1.129344,56.22,1.35,108.35,55.48,109.199997
09/02/2015,1948.859985,15.09,14.02,1.121604,52.83,1.65,108.26,55.74,108.620003
09/03/2015,1951.130005,15.34,14.02,1.112595,48.58,0.93,108.17,52.62,107.839996
